Date,LastDay,Total,BaseDepth,Latitude,Longitude,Resort,Datetime,Weekday,Month,Day,Hour,Minute,SeasonalSum,Colors
2017-01-06,1,9,0,50.1162,-122.9535,whistler blackcomb,2017-01-06,Friday,January,6,0,0,504,"rgb(8,81,156)"
2017-01-07,4,13,0,50.1162,-122.9535,whistler blackcomb,2017-01-07,Saturday,January,7,0,0,508,"rgb(8,81,156)"
2017-01-09,15,28,0,50.1162,-122.9535,whistler blackcomb,2017-01-09,Monday,January,9,0,0,523,"rgb(8,81,156)"
2017-01-10,3,31,0,50.1162,-122.9535,whistler blackcomb,2017-01-10,Tuesday,January,10,0,0,526,"rgb(8,81,156)"
2017-01-17,8,39,0,50.1162,-122.9535,whistler blackcomb,2017-01-17,Tuesday,January,17,0,0,534,"rgb(8,81,156)"
2017-01-18,39,78,0,50.1162,-122.9535,whistler blackcomb,2017-01-18,Wednesday,January,18,0,0,573,"rgb(8,81,156)"
2017-01-19,36,114,0,50.1162,-122.9535,whistler blackcomb,2017-01-19,Thursday,January,19,0,0,609,"rgb(8,81,156)"
2017-01-20,14,128,0,50.1162,-122.9535,whistler blackcomb,2017-01-20,Friday,January,20,0,0,623,"rgb(8,81,156)"
2017-01-22,5,133,0,50.1162,-122.9535,whistler blackcomb,2017-01-22,Sunday,January,22,0,0,628,"rgb(8,81,156)"
2017-01-23,2,135,0,50.1162,-122.9535,whistler blackcomb,2017-01-23,Monday,January,23,0,0,630,"rgb(8,81,156)"
2017-01-30,5,140,0,50.1162,-122.9535,whistler blackcomb,2017-01-30,Monday,January,30,0,0,635,"rgb(8,81,156)"
2017-02-04,28,168,0,50.1162,-122.9535,whistler blackcomb,2017-02-04,Saturday,February,4,0,0,663,"rgb(8,81,156)"
2017-02-05,35,203,0,50.1162,-122.9535,whistler blackcomb,2017-02-05,Sunday,February,5,0,0,698,"rgb(8,81,156)"
2017-02-07,2,208,0,50.1162,-122.9535,whistler blackcomb,2017-02-07,Tuesday,February,7,0,0,703,"rgb(8,81,156)"
2017-02-20,12,297,0,50.1162,-122.9535,whistler blackcomb,2017-02-20,Monday,February,20,0,0,792,"rgb(8,81,156)"
2017-03-26,4,562,0,50.1162,-122.9535,whistler blackcomb,2017-03-26,Sunday,March,26,0,0,1057,"rgb(8,81,156)"
2017-02-26,1,299,0,50.1162,-122.9535,whistler blackcomb,2017-02-26,Sunday,February,26,0,0,794,"rgb(8,81,156)"
2015-12-16,1,611,169,50.1162,-122.9535,whistler blackcomb,2015-12-16,Wednesday,December,16,0,0,267,"rgb(8,81,156)"
2015-12-15,2,610,172,50.1162,-122.9535,whistler blackcomb,2015-12-15,Tuesday,December,15,0,0,266,"rgb(8,81,156)"
2015-12-14,6,608,180,50.1162,-122.9535,whistler blackcomb,2015-12-14,Monday,December,14,0,0,264,"rgb(8,81,156)"
2015-12-13,42,602,189,50.1162,-122.9535,whistler blackcomb,2015-12-13,Sunday,December,13,0,0,258,"rgb(8,81,156)"
2015-12-11,19,560,169,50.1162,-122.9535,whistler blackcomb,2015-12-11,Friday,December,11,0,0,216,"rgb(8,81,156)"
2015-12-10,20,541,144,50.1162,-122.9535,whistler blackcomb,2015-12-10,Thursday,December,10,0,0,197,"rgb(8,81,156)"
2015-12-09,9,521,153,50.1162,-122.9535,whistler blackcomb,2015-12-09,Wednesday,December,9,0,0,177,"rgb(8,81,156)"
2015-12-08,19,512,140,50.1162,-122.9535,whistler blackcomb,2015-12-08,Tuesday,December,8,0,0,168,"rgb(8,81,156)"
2015-12-07,22,493,140,50.1162,-122.9535,whistler blackcomb,2015-12-07,Monday,December,7,0,0,149,"rgb(8,81,156)"
2015-12-06,28,471,126,50.1162,-122.9535,whistler blackcomb,2015-12-06,Sunday,December,6,0,0,127,"rgb(8,81,156)"
2015-12-05,27,443,98,50.1162,-122.9535,whistler blackcomb,2015-12-05,Saturday,December,5,0,0,99,"rgb(8,81,156)"
2015-12-17,2,613,162,50.1162,-122.9535,whistler blackcomb,2015-12-17,Thursday,December,17,0,0,269,"rgb(8,81,156)"
2015-12-04,6,416,89,50.1162,-122.9535,whistler blackcomb,2015-12-04,Friday,December,4,0,0,72,"rgb(8,81,156)"
2015-12-02,7,408,87,50.1162,-122.9535,whistler blackcomb,2015-12-02,Wednesday,December,2,0,0,64,"rgb(8,81,156)"
2015-12-01,3,401,79,50.1162,-122.9535,whistler blackcomb,2015-12-01,Tuesday,December,1,0,0,57,"rgb(8,81,156)"
2015-11-24,8,398,84,50.1162,-122.9535,whistler blackcomb,2015-11-24,Tuesday,November,24,0,0,54,"rgb(8,81,156)"
2015-11-23,5,390,78,50.1162,-122.9535,whistler blackcomb,2015-11-23,Monday,November,23,0,0,46,"rgb(8,81,156)"
2015-11-18,2,385,77,50.1162,-122.9535,whistler blackcomb,2015-11-18,Wednesday,November,18,0,0,41,"rgb(8,81,156)"
2015-11-17,18,383,70,50.1162,-122.9535,whistler blackcomb,2015-11-17,Tuesday,November,17,0,0,39,"rgb(8,81,156)"
2015-11-11,20,365,45,50.1162,-122.9535,whistler blackcomb,2015-11-11,Wednesday,November,11,0,0,21,"rgb(8,81,156)"
2015-11-08,1,345,0,50.1162,-122.9535,whistler blackcomb,2015-11-08,Sunday,November,8,0,0,1,"rgb(8,81,156)"
2017-03-27,7,569,0,50.1162,-122.9535,whistler blackcomb,2017-03-27,Monday,March,27,0,0,1064,"rgb(8,81,156)"
2017-03-28,12,581,0,50.1162,-122.9535,whistler blackcomb,2017-03-28,Tuesday,March,28,0,0,1076,"rgb(8,81,156)"
2017-03-29,15,596,0,50.1162,-122.9535,whistler blackcomb,2017-03-29,Wednesday,March,29,0,0,1091,"rgb(8,81,156)"
2015-12-03,2,410,84,50.1162,-122.9535,whistler blackcomb,2015-12-03,Thursday,December,3,0,0,66,"rgb(8,81,156)"
2017-02-24,1,298,0,50.1162,-122.9535,whistler blackcomb,2017-02-24,Friday,February,24,0,0,793,"rgb(8,81,156)"
2015-12-18,19,632,175,50.1162,-122.9535,whistler blackcomb,2015-12-18,Friday,December,18,0,0,288,"rgb(8,81,156)"
2015-12-20,32,679,204,50.1162,-122.9535,whistler blackcomb,2015-12-20,Sunday,December,20,0,0,335,"rgb(8,81,156)"
2017-03-01,6,305,0,50.1162,-122.9535,whistler blackcomb,2017-03-01,Wednesday,March,1,0,0,800,"rgb(8,81,156)"
2017-03-02,7,312,0,50.1162,-122.9535,whistler blackcomb,2017-03-02,Thursday,March,2,0,0,807,"rgb(8,81,156)"
2017-03-03,28,340,0,50.1162,-122.9535,whistler blackcomb,2017-03-03,Friday,March,3,0,0,835,"rgb(8,81,156)"
